0.0078125,20.0,20.03125,20.078125,20.109375,20.3359375,20.5,20.6171875,20.8828125,21.046875,21.171875,21.3515625,21.515625,21.703125,21.9140625,22.078125,22.1875,22.3515625,22.5390625,22.671875,22.8359375,23.109375,23.4609375,23.8984375,24.3828125,25.2109375,30.0,30.03125,30.0703125,30.125,30.171875,30.2265625,30.296875,80.0
-9.6767e-06,-5.3417e-08,113.93,160.85,158.22,100.69,72.736,57.274,33.933,24.599,19.301,13.525,9.7917,6.8023,4.49,3.2449,2.622,1.8981,1.316,1.0161,0.73441,0.42998,0.21504,0.091264,0.035269,0.0070181,6.0894e-07,-6.8181,-2.9909,-0.73711,-0.15996,-0.034833,-0.0057583,-8.5479e-08
