modelType,modelName,fileName,children,references,neurolexTerm,neurolexURI,keywords,pubmedID,translators,authors
CL,Hippocampus Pyramidal CA3,PinskyRinzel1994.xml,,"(OpenSourceBrain, http://www.opensourcebrain.org/projects/pinskyrinzelmodel),(ModelDB,https://senselab.med.yale.edu/ModelDB/ShowModel.cshtml?model=35358)",Hippocampus CA3 pyramidal cell,sao383526650,"hippocampus, 2-compartment, CA3, pyramidal",8792224,"Padraig Gleeson, Justas Birgiolas",none
