0.998046875,10.998046875,31.998046875,59.998046875,99.998046875,102.998046875,107.998046875,114.998046875,123.998046875,155.998046875,162.998046875,169.998046875,179.998046875,186.998046875,193.998046875,199.998046875,201.998046875,202.998046875,203.998046875,204.998046875,205.998046875,211.998046875,217.998046875,224.998046875,233.998046875,234.998046875,235.998046875,236.998046875,243.998046875,250.998046875,257.998046875,266.998046875,268.998046875,269.998046875,270.998046875,276.998046875,283.998046875,290.998046875,301.998046875,302.998046875,304.998046875,305.998046875,306.998046875,312.998046875,319.998046875,330.998046875,334.998046875,335.998046875,336.998046875,337.998046875,349.998046875,351.998046875,356.998046875,361.998046875,363.998046875,369.998046875,378.998046875,381.998046875,383.998046875,384.998046875,385.998046875,386.998046875,387.998046875,391.998046875,399.998046875,400.998046875,402.998046875,408.998046875,423.998046875,442.998046875,449.998046875,464.998046875,506.998046875,599.998046875
-65.934,-68.933,-71.152,-72.258,-72.564,-67.978,-64.396,-61.728,-60.082,-59.085,-57.025,-60.044,-59.902,-57.94,-60.631,-61.076,-56.859,6.8211,-72.44,-79.532,-79.294,-71.427,-65.794,-60.835,-56.239,19.915,-74.263,-79.235,-71.37,-65.216,-60.625,-56.509,-42.634,-78.508,-79.162,-71.876,-65.888,-61.46,-56.488,-34.249,-78.939,-79.07,-77.837,-68.79,-67.467,-60.793,-56.441,4.0965,-76.076,-79.517,-71.062,-68.252,-64.82,-59.74,-59.258,-62.155,-60.228,-58.647,-56.826,-42.208,-50.843,-78.7,-79.197,-75.847,-71.386,-74.457,-76.89,-79.601,-82.288,-83.529,-83.671,-81.409,-78.551,-77.123
