0.0,14.0625,35.05078125,99.99609375,104.390625,113.703125,135.33984375,163.75390625,178.9375,188.01171875,199.9921875,209.71875,211.1484375,211.6484375,212.80859375,213.453125,214.05078125,214.96875,220.89453125,229.734375,254.2265625,257.10546875,257.75390625,258.9140625,259.546875,260.13671875,261.03125,275.19140625,299.99609375,302.65625,303.3046875,304.45703125,305.0625,306.44921875,313.4453125,320.13671875,329.234375,337.11328125,349.9921875,352.8828125,353.5625,354.67578125,355.16796875,356.23046875,363.5390625,370.13671875,379.21875,387.30859375,399.9921875,401.9453125,405.51171875,416.75,431.4609375,449.99609375,525.62890625,599.99609375
-64.999,-67.395,-69.032,-69.944,-67.676,-65.033,-61.848,-59.707,-60.853,-60.1,-61.591,-56.509,-54.71,20.842,-66.343,-73.753,-75.092,-75.269,-71.264,-66.787,-57.206,-55.241,20.555,-66.147,-73.608,-75.001,-75.23,-67.128,-57.356,-55.278,20.769,-65.989,-73.509,-75.259,-69.462,-67.709,-63.858,-59.094,-57.691,-55.337,20.827,-64.861,-72.717,-75.259,-69.575,-67.856,-64.007,-59.167,-57.904,-60.319,-62.755,-67.215,-70.434,-72.566,-70.322,-69.89
