0.0,36.90625,99.96875,106.40625,122.71875,162.4375,187.4375,199.96875,202.6875,220.53125,221.46875,221.6875,222.53125,223.4375,223.9375,225.03125,231.125,239.0,267.6875,292.8125,294.0625,294.34375,295.21875,296.21875,297.0,299.03125,306.46875,313.40625,319.78125,329.5,337.15625,349.96875,363.53125,370.65625,373.5625,374.5,374.84375,375.8125,376.53125,378.375,393.0,399.96875,403.40625,415.625,449.96875,527.0625,599.96875
-65.008,-67.279,-68.251,-66.742,-64.601,-61.673,-61.279,-61.831,-60.806,-57.547,-56.792,-53.867,13.556,-57.213,-63.728,-66.388,-67.675,-67.407,-61.7,-57.653,-56.999,-55.024,13.54,-59.285,-65.115,-67.043,-67.709,-66.418,-66.09,-64.29,-62.049,-61.314,-58.08,-57.84,-57.054,-32.312,12.866,-58.647,-64.722,-66.884,-67.612,-67.06,-68.489,-70.193,-72.217,-70.494,-69.922
