0.0,36.8515625,99.9921875,106.40625,122.7265625,162.4453125,187.4609375,199.984375,202.6875,220.390625,221.2421875,221.40625,222.1484375,223.15625,223.8046875,225.4140625,232.1328125,239.421875,293.4921875,294.5546875,295.515625,295.9921875,297.0546875,299.875,307.0234375,328.4921875,337.3203125,349.984375,356.7734375,365.75,366.359375,367.21875,368.25,369.015625,371.03125,379.6484375,387.390625,399.984375,403.4609375,416.6796875,449.9921875,599.9921875
-65.003,-67.277,-68.251,-66.745,-64.603,-61.674,-61.279,-61.831,-60.81,-57.577,-56.914,-54.863,12.725,-58.144,-64.292,-66.671,-67.706,-67.289,-57.173,12.6,-56.798,-63.194,-66.01,-67.207,-67.634,-64.38,-61.918,-61.237,-59.924,-57.583,-56.835,12.528,-58.78,-64.793,-66.991,-68.087,-66.696,-65.727,-67.182,-69.216,-71.715,-69.947
