0.0,1000.0000000058302,1002.9916786725363,1003.4916786725427,1003.7750120058796,1004.6333453392239,1006.0083453392414,1007.0500120059213,1009.1333453392812,1011.9916786726509,1018.99167867274,1021.9916786727782,1022.8000120061218,1026.241678672771,1037.9916786726,1040.9916786725564,1045.4250120058252,1053.4083453390424,1074.6333453387335,1105.0333453382912,1156.9916786708684
-65.0,-69.067,-58.412,-58.917,-58.002,17.952,-64.759,-75.459,-79.418,-79.807,-78.641,-67.75,-68.691,-69.438,-69.963,-59.408,-61.811,-64.23,-67.279,-68.717,-69.202
