0.0078125,0.015625,100.0078125,100.015625,100.0234375,1600.0078125,1600.015625,1650.0078125,1650.015625,1650.0234375,1750.0
0.0,0.00031654,0.00031654,0.0068828,0.0068836,0.0068836,0.0055137,0.0055135,0.00031721,0.00031654,0.00031654
