0.96875,42.96875,99.96875,125.96875,163.96875,188.96875,199.96875,236.96875,239.96875,240.96875,241.96875,242.96875,243.96875,244.96875,245.96875,246.96875,271.96875,285.96875,306.96875,319.96875,321.96875,322.96875,323.96875,324.96875,326.96875,338.96875,349.96875,363.96875,379.96875,388.96875,399.96875,413.96875,427.96875,446.96875,458.96875,506.96875,599.96875
-65.162,-68.612,-70.648,-67.397,-64.342,-63.5,-63.693,-57.301,-56.214,-53.231,-4.1334,-56.255,-68.251,-71.667,-72.872,-73.187,-66.076,-63.154,-59.659,-56.032,-14.937,-59.836,-68.979,-71.841,-73.095,-68.831,-66.867,-63.016,-61.008,-59.062,-58.296,-62.22,-65.21,-68.115,-69.163,-71.078,-71.989
