0.0078125,0.0234375,0.0390625,0.09375,0.1640625,0.2578125,0.3671875,0.5,0.6484375,0.8125,1.171875,1.59375,2.0625,2.59375,3.1796875,3.828125,4.5234375,5.2734375,6.0546875,6.875,7.71875,8.5859375,9.4140625,10.2578125,11.109375,11.9765625,12.8515625,13.734375,14.625,15.5234375,16.4296875,17.34375,18.265625,19.203125,20.140625,21.09375,22.046875,23.015625,23.921875,24.828125,26.671875,28.546875,30.453125,32.390625,34.3515625,36.34375,38.375,40.4375,42.53125,44.65625,46.8203125,49.015625,51.2421875,53.5078125,55.8125,58.078125,60.3828125,62.7265625,65.1015625,67.515625,69.96875,72.4609375,75.0,77.578125,80.1953125,82.859375,85.5625,88.3125,91.109375,93.9609375,96.859375,99.8046875,102.796875,105.84375,108.953125,112.125,115.3515625,118.640625,122.0,125.421875,128.921875,132.4921875,136.1484375,139.8828125,143.7109375,147.625,151.6328125,157.0703125,162.6953125,168.5234375,174.578125,180.875,187.4296875,194.2734375,201.4453125,208.890625,216.734375,225.015625,233.8125,243.1640625,253.1953125,264.03125,275.84375,289.765625,305.5078125,345.734375,535.5234375,1000.0
-65.0,-65.01,-65.018,-65.039,-65.061,-65.086,-65.113,-65.144,-65.176,-65.209,-65.278,-65.352,-65.43,-65.514,-65.603,-65.697,-65.796,-65.899,-66.003,-66.11,-66.218,-66.326,-66.427,-66.528,-66.628,-66.728,-66.826,-66.923,-67.02,-67.115,-67.209,-67.302,-67.394,-67.485,-67.575,-67.664,-67.752,-67.839,-67.919,-67.997,-68.152,-68.304,-68.452,-68.597,-68.738,-68.876,-69.01,-69.142,-69.27,-69.394,-69.516,-69.634,-69.749,-69.861,-69.97,-70.073,-70.173,-70.27,-70.365,-70.456,-70.545,-70.632,-70.716,-70.797,-70.875,-70.951,-71.025,-71.096,-71.164,-71.23,-71.294,-71.355,-71.414,-71.471,-71.526,-71.578,-71.628,-71.677,-71.723,-71.767,-71.809,-71.849,-71.887,-71.924,-71.959,-71.991,-72.023,-72.061,-72.097,-72.129,-72.16,-72.187,-72.213,-72.235,-72.256,-72.275,-72.291,-72.306,-72.318,-72.329,-72.339,-72.347,-72.354,-72.36,-72.366,-72.374,-72.397,-72.461
