0.0,3.8125,12.4375,33.0625,59.8125,99.9375,102.6875,111.8125,134.0625,156.1875,163.1875,178.5625,187.4375,199.9375,202.4375,216.625,220.0,221.25,222.0625,224.125,226.6875,248.875,255.3125,258.5,263.875,271.0,280.75,297.5,306.1875,312.6875,320.375,329.3125,336.5,343.625,349.9375,362.1875,370.3125,379.3125,386.75,393.625,399.9375,402.125,408.875,428.125,599.9375
-65.225,-69.095,-73.941,-80.466,-84.118,-86.159,-83.027,-78.595,-72.797,-70.101,-68.103,-69.276,-67.587,-69.673,-66.14,-57.048,-50.563,-32.168,37.039,9.0011,-2.3945,-41.567,-65.797,-73.599,-80.697,-84.937,-87.052,-88.115,-88.142,-86.399,-89.371,-89.481,-87.592,-90.359,-91.134,-87.71,-90.492,-90.485,-88.518,-91.196,-91.922,-96.105,-99.688,-102.49,-101.29
