0.0,15.37890625,36.9140625,99.9990234375,104.990234375,119.62890625,162.4150390625,178.6357421875,187.3017578125,199.994140625,203.232421875,221.1328125,222.6142578125,222.9208984375,223.3935546875,224.69921875,225.1982421875,226.3359375,252.17578125,268.390625,273.126953125,273.8935546875,275.18359375,275.6435546875,276.6669921875,289.3828125,299.9990234375,306.6455078125,313.09765625,319.7421875,329.1005859375,337.08984375,349.994140625,363.560546875,370.3291015625,380.3642578125,383.4306640625,384.154296875,384.6435546875,385.9609375,386.5185546875,387.8271484375,399.994140625,401.1044921875,404.869140625,416.9306640625,431.748046875,449.9990234375,599.9990234375
-65.0,-67.443,-69.264,-71.049,-69.053,-66.406,-62.205,-62.5,-61.686,-62.557,-60.702,-56.033,-54.93,-52.731,31.423,-50.808,-57.4,-59.724,-58.64,-56.388,-54.509,30.621,-50.269,-56.96,-59.562,-60.923,-60.985,-60.504,-58.887,-59.905,-59.6,-57.833,-59.26,-56.016,-56.814,-56.073,-54.607,-52.535,30.238,-50.954,-57.42,-59.627,-62.744,-64.52,-66.796,-71.043,-73.932,-75.774,-72.602
