1000.0078125,1111.3515625,1223.1015625,1350.6015625,1476.0859375,1593.625,1736.1171875,1870.171875,2000.0
-70.36,-70.408,-70.453,-70.499,-70.54,-70.574,-70.611,-70.642,-70.668
