1000.0078125,1000.015625,1000.0234375,1000.03125,1000.0390625,1000.0546875,1000.0703125,1000.09375,1000.1171875,1000.140625,1000.171875,1000.203125,1000.2421875,1000.28125,1000.328125,1000.3828125,1000.4375,1000.5,1000.5078125,1000.515625,1000.5234375,1000.53125,1000.5390625,1000.546875,1000.5546875,1000.5703125,1000.5859375,1000.59375,1000.609375,1000.6171875,1000.6328125,1000.6484375,1000.6640625,1000.6796875,1000.6953125,1000.7109375,1000.734375,1000.75,1000.7734375,1000.796875,1000.8203125,1000.84375,1000.875,1000.8984375,1000.9296875,1000.9609375,1000.9921875,1001.03125,1001.0703125,1001.109375,1001.15625,1001.203125,1001.25,1001.3046875,1001.359375,1001.4140625,1001.4765625,1001.546875,1001.6171875,1001.6875,1001.765625,1001.84375,1001.9296875,1002.109375,1002.3125,1002.53125,1002.7734375,1003.0390625,1003.328125,1003.640625,1003.9453125,1004.2734375,1004.625,1005.0,1005.3984375,1005.828125,1006.2734375,1006.7421875,1007.234375,1007.7421875,1008.796875,1009.8828125,1010.9921875,1012.0625,1013.1484375,1014.234375,1015.328125,1016.4296875,1017.5390625,1018.65625,1019.78125,1020.875,1021.984375,1023.1015625,1024.234375,1025.3828125,1026.546875,1027.7265625,1028.9296875,1030.1484375,1031.390625,1032.6484375,1033.9375,1035.25,1036.5859375,1037.953125,1039.34375,1041.1015625,1042.90625,1044.7734375,1046.6953125,1048.6796875,1050.7421875,1052.8828125,1055.109375,1057.4140625,1059.828125,1062.3515625,1065.0078125,1067.8046875,1070.7734375,1073.9296875,1077.3125,1081.15625,1085.3671875,1090.0390625,1095.328125,1106.171875,1142.6640625,1167.9921875,1184.6015625,1203.2890625,1251.0
-76.71,-76.96,-77.164,-77.338,-77.49,-77.751,-77.972,-78.259,-78.511,-78.738,-79.015,-79.27,-79.567,-79.846,-80.164,-80.517,-80.856,-81.229,-80.939,-80.734,-80.576,-80.448,-80.341,-80.25,-80.171,-80.039,-79.932,-79.886,-79.803,-79.767,-79.701,-79.643,-79.592,-79.546,-79.505,-79.468,-79.418,-79.388,-79.347,-79.312,-79.279,-79.25,-79.216,-79.192,-79.164,-79.138,-79.115,-79.089,-79.065,-79.043,-79.02,-78.998,-78.978,-78.956,-78.937,-78.918,-78.898,-78.878,-78.859,-78.841,-78.822,-78.804,-78.786,-78.75,-78.714,-78.679,-78.642,-78.606,-78.568,-78.53,-78.495,-78.459,-78.421,-78.383,-78.343,-78.301,-78.26,-78.217,-78.172,-78.128,-78.038,-77.95,-77.863,-77.783,-77.705,-77.63,-77.558,-77.488,-77.422,-77.357,-77.296,-77.239,-77.184,-77.132,-77.082,-77.033,-76.987,-76.943,-76.901,-76.86,-76.822,-76.785,-76.75,-76.717,-76.686,-76.656,-76.628,-76.596,-76.566,-76.538,-76.513,-76.49,-76.469,-76.449,-76.432,-76.416,-76.403,-76.391,-76.38,-76.372,-76.364,-76.358,-76.354,-76.35,-76.348,-76.348,-76.348,-76.352,-76.37,-76.379,-76.383,-76.387,-76.393
