0.0,15.375,38.96875,99.96875,123.84375,163.0,188.09375,199.96875,235.75,238.59375,239.3125,239.96875,241.1875,242.0,243.5,244.8125,251.6875,261.84375,297.5,300.90625,302.8125,303.5,304.0625,305.21875,305.90625,307.09375,308.5,314.75,329.78125,337.4375,349.96875,356.84375,365.5625,367.15625,367.90625,369.15625,370.03125,370.71875,371.6875,387.4375,399.96875,406.46875,419.65625,449.96875,486.53125,599.96875
-65.002,-66.654,-68.073,-69.48,-66.22,-63.465,-62.943,-63.323,-57.126,-55.769,-53.476,4.9738,-56.152,-64.564,-67.792,-67.862,-65.458,-63.257,-57.745,-56.824,-55.648,-50.923,5.0601,-54.672,-63.475,-67.351,-67.841,-65.169,-62.81,-60.932,-60.357,-59.224,-56.366,-54.501,4.8367,-56.483,-64.995,-67.066,-67.976,-63.463,-62.53,-64.475,-66.885,-70.132,-70.641,-70.069
