1000.0078125,1005.65625,1017.7890625,1029.78125,1047.5703125,1049.0625,1049.453125,1050.8125,1052.0703125,1053.046875,1054.8125,1064.78125,1095.7890625,1120.3828125,1121.8984375,1122.2890625,1123.625,1124.7734375,1125.7734375,1127.4296875,1137.4375,1168.828125,1192.4921875,1194.015625,1194.40625,1195.8046875,1197.0078125,1198.265625,1200.015625,1210.171875,1240.0546875,1264.1640625,1265.6953125,1266.0859375,1267.4296875,1268.578125,1269.4921875,1271.140625,1281.5703125,1312.359375,1337.4921875,1339.0546875,1339.453125,1340.8203125,1341.9296875,1343.0546875,1344.546875,1353.9609375,1382.6171875,1409.1015625,1410.6328125,1411.0234375,1412.3828125,1413.578125,1414.53125,1416.1875,1426.7265625,1457.5,1483.21875,1484.7421875,1485.140625,1486.4453125,1487.484375,1488.3046875,1489.6640625,1500.4453125,1532.234375,1557.53125,1559.0703125,1559.46875,1560.765625,1561.75,1562.625,1564.0,1573.65625,1603.28125,1630.96875,1632.5078125,1632.8984375,1634.1953125,1635.1640625,1636.078125,1637.40625,1648.09375,1679.8515625,1705.5234375,1707.0625,1707.453125,1708.7578125,1709.7265625,1710.7265625,1711.8203125,1721.078125,1751.5078125,1779.5078125,1781.0546875,1781.4453125,1782.7421875,1783.6796875,1784.6953125,1785.765625,1796.84375,1829.25,1855.15625,1856.71875,1857.109375,1858.375,1859.2890625,1861.0546875,1870.8046875,1901.6953125,1930.4765625,1932.0234375,1932.4140625,1933.6328125,1934.3828125,1935.875,1938.078125,1945.5703125,1975.8984375,2000.0
-67.789,-65.128,-62.026,-60.065,-58.186,-33.557,5.1942,-57.956,-64.606,-65.82,-66.311,-65.612,-60.563,-58.251,-33.647,5.085,-57.416,-64.113,-65.575,-66.143,-65.528,-60.544,-58.319,-33.675,5.1398,-58.238,-64.415,-65.723,-66.116,-65.353,-60.633,-58.346,-33.584,5.1956,-57.524,-64.151,-65.468,-66.077,-65.327,-60.546,-58.258,-33.227,4.4856,-57.396,-63.687,-65.205,-65.693,-65.195,-60.855,-58.35,-33.591,5.0996,-57.543,-64.156,-65.4,-65.871,-65.113,-60.494,-58.249,-33.653,4.9512,-56.67,-63.52,-64.958,-65.7,-65.056,-60.403,-58.258,-33.637,4.8382,-56.408,-63.222,-64.797,-65.542,-65.097,-60.767,-58.323,-33.622,5.1305,-56.442,-63.275,-64.989,-65.675,-65.018,-60.434,-58.286,-33.534,4.9321,-56.457,-63.107,-64.915,-65.446,-65.079,-60.739,-58.325,-33.508,4.93,-56.28,-63.005,-64.838,-65.46,-64.873,-60.339,-58.269,-33.212,4.6989,-55.548,-62.643,-65.109,-64.937,-60.665,-58.299,-33.505,4.875,-54.808,-61.954,-64.961,-65.529,-65.051,-60.82,-58.79
