0.0,41.25,99.984375,125.875,163.3125,188.34375,199.984375,225.359375,227.125,227.5,228.859375,229.796875,231.625,234.1875,254.40625,283.25,284.6875,285.03125,286.328125,287.03125,288.375,289.65625,291.5625,313.9375,331.75,336.609375,337.03125,338.25,338.5625,339.96875,341.09375,342.046875,343.375,349.984375,364.84375,379.765625,388.53125,399.984375,410.390625,424.09375,442.296875,456.328125,501.96875,599.984375
-65.001,-68.418,-70.531,-66.549,-62.964,-62.03,-62.309,-57.25,-35.371,19.364,-54.935,-63.947,-67.901,-68.201,-62.604,-56.986,-34.103,19.314,-53.48,-62.266,-66.971,-68.157,-68.215,-61.279,-58.747,-57.218,-56.148,-33.632,20.653,-56.185,-65.347,-67.674,-68.778,-67.691,-62.521,-60.296,-58.107,-57.428,-61.115,-64.506,-67.671,-69.191,-71.143,-72.068
