0.0078125,20.0,20.0078125,20.015625,30.0,30.0078125,30.015625,30.0859375,60.0,60.0078125,80.0
-79.998,-80.0,69.981,70.0,70.0,-99.978,-100.0,-100.0,-100.0,-80.003,-80.0
